,AdjSalMonth median,Teachers,County,Dist # ,Enrollment,Reading AVG,Math AVG,Students/Teacher,Region
723,6334.771146092444,39.0,STEPHENSON,2000,522,83.27142857142857,87.84285714285714,13.384615384615385,2
724,6601.176818467341,39.0,STEPHENSON,2000,513,85.54285714285713,91.91428571428571,13.153846153846153,2
725,6496.943110684637,40.0,STEPHENSON,2000,499,84.64285714285714,89.3,12.475,2
726,6295.7974466296855,70.0,STEPHENSON,2010,907,75.12857142857142,82.27142857142856,12.957142857142857,2
727,6432.275754485812,69.0,STEPHENSON,2010,868,77.48571428571428,87.22857142857143,12.579710144927537,2
728,6522.247909181352,70.0,STEPHENSON,2010,886,79.07142857142857,86.3,12.657142857142857,2
729,6995.904809520878,68.0,STEPHENSON,2010,888,84.05714285714285,87.61428571428573,13.058823529411764,2
730,7300.9009769237055,65.0,STEPHENSON,2010,913,83.61428571428571,89.17142857142856,14.046153846153846,2
731,7708.298288976779,64.0,STEPHENSON,2010,872,82.54285714285713,87.02857142857142,13.625,2
732,7281.982602136781,63.0,STEPHENSON,2010,838,86.4142857142857,88.14285714285714,13.301587301587302,2
733,6380.972992099512,72.0,STEPHENSON,2020,1056,70.39999999999999,82.42857142857143,14.666666666666666,2
734,6669.332196960715,68.0,STEPHENSON,2020,1058,75.12857142857142,84.71428571428571,15.558823529411764,2
735,6512.678469458657,64.0,STEPHENSON,2020,1008,72.52857142857142,83.11428571428571,15.75,2
736,6396.3616190607,61.0,STEPHENSON,2020,967,79.87142857142855,85.07142857142857,15.852459016393443,2
737,6263.86196064677,60.0,STEPHENSON,2020,948,83.64285714285712,89.08571428571429,15.8,2
738,6418.000684155,63.0,STEPHENSON,2020,928,84.54285714285716,88.39999999999999,14.73015873015873,2
739,6188.742726049456,65.0,STEPHENSON,2020,889,83.01428571428572,87.91428571428571,13.676923076923076,2
740,6258.174923919987,42.0,STEPHENSON,2030,484,74.81428571428572,86.38571428571429,11.523809523809524,2
741,6419.4006092733125,42.0,STEPHENSON,2030,469,68.72857142857143,78.8,11.166666666666666,2
742,6039.0236521697925,39.0,STEPHENSON,2030,454,79.18571428571428,82.97142857142856,11.64102564102564,2
743,6331.575315402358,39.0,STEPHENSON,2030,443,82.54285714285716,84.44285714285715,11.35897435897436,2
744,6268.753912355918,40.0,STEPHENSON,2030,443,75.54285714285716,84.11428571428571,11.075,2
745,6441.304589438887,32.0,STEPHENSON,2030,407,80.82857142857144,84.58571428571429,12.71875,2
746,6092.244943565762,32.0,STEPHENSON,2030,414,78.07142857142858,83.81428571428572,12.9375,2
747,5885.872329803328,42.0,CHAMPAIGN,0010,600,76.14285714285714,79.22857142857143,14.285714285714286,3
748,5903.580598190525,42.0,CHAMPAIGN,0010,641,74.68571428571428,78.67142857142856,15.261904761904763,3
749,5821.911845129808,44.0,CHAMPAIGN,0010,634,75.75714285714285,78.14285714285712,14.409090909090908,3
750,5954.863379668439,44.0,CHAMPAIGN,0010,625,79.45714285714284,82.97142857142856,14.204545454545455,3
751,5982.086584982025,45.0,CHAMPAIGN,0010,600,79.92857142857143,83.52857142857144,13.333333333333334,3
752,6113.999508286297,44.0,CHAMPAIGN,0010,601,72.31428571428572,79.25714285714285,13.659090909090908,3
753,5670.955612644211,47.0,CHAMPAIGN,0010,618,78.07142857142857,82.11428571428571,13.148936170212766,3
754,6677.967157656749,154.0,CHAMPAIGN,0030,2776,82.64285714285714,86.52857142857144,18.025974025974026,3
755,6620.223292592154,162.0,CHAMPAIGN,0030,2757,82.62857142857142,88.75714285714287,17.01851851851852,3
756,6719.584569057544,164.0,CHAMPAIGN,0030,2737,87.77142857142859,88.91428571428571,16.6890243902439,3
757,6911.689035740391,169.0,CHAMPAIGN,0030,2704,87.01428571428572,89.57142857142857,16.0,3
758,6967.533954936536,161.0,CHAMPAIGN,0030,2818,88.11428571428571,88.88571428571427,17.503105590062113,3
759,7062.936583523671,171.0,CHAMPAIGN,0030,2908,86.64285714285714,88.27142857142857,17.005847953216374,3
760,6896.448789946985,169.0,CHAMPAIGN,0030,2904,88.28571428571429,90.58571428571429,17.183431952662723,3
761,5805.502579470499,702.0,CHAMPAIGN,0040,8897,71.88571428571427,78.8142857142857,12.673789173789174,3
762,5814.561813493005,724.0,CHAMPAIGN,0040,8914,71.17142857142858,79.42857142857143,12.312154696132596,3
763,5712.917177814099,728.0,CHAMPAIGN,0040,8843,73.08571428571427,80.51428571428572,12.146978021978022,3
764,5914.558649806055,746.0,CHAMPAIGN,0040,8824,73.8,80.44285714285715,11.828418230563003,3
765,5860.853189729887,724.0,CHAMPAIGN,0040,8893,73.77142857142857,80.62857142857142,12.283149171270718,3
766,5999.2897859805735,712.0,CHAMPAIGN,0040,9179,71.54285714285716,79.61428571428571,12.89185393258427,3
767,5844.12040979419,709.0,CHAMPAIGN,0040,9208,69.5142857142857,76.22857142857143,12.987306064880112,3
768,5938.633452597074,104.0,CHAMPAIGN,0070,1514,72.34285714285714,79.07142857142857,14.557692307692308,3
769,5853.3581828346905,112.0,CHAMPAIGN,0070,1549,73.22857142857141,81.8714285714286,13.830357142857142,3
770,5669.762236182174,114.0,CHAMPAIGN,0070,1618,77.78571428571429,83.02857142857144,14.192982456140351,3
771,5184.803831210759,112.0,CHAMPAIGN,0070,1643,79.8142857142857,81.87142857142858,14.669642857142858,3
772,5083.041536101997,113.0,CHAMPAIGN,0070,1651,80.12857142857145,84.32857142857142,14.610619469026549,3
773,6270.507612737996,110.0,CHAMPAIGN,0070,1624,80.94285714285715,85.51428571428572,14.763636363636364,3
774,6133.270208192708,111.0,CHAMPAIGN,0070,1690,81.3,83.87142857142858,15.225225225225225,3
775,5877.967241553201,43.0,CHAMPAIGN,0080,562,72.22857142857143,80.24285714285713,13.069767441860465,3
776,5901.650093866098,41.0,CHAMPAIGN,0080,575,75.12857142857142,81.15714285714284,14.024390243902438,3
777,5282.637152390878,42.0,CHAMPAIGN,0080,559,73.75714285714285,80.65714285714284,13.30952380952381,3
778,5580.529880223356,43.0,CHAMPAIGN,0080,534,76.35714285714286,81.52857142857144,12.418604651162791,3
779,5735.04628236427,46.0,CHAMPAIGN,0080,533,79.67142857142858,84.22857142857141,11.58695652173913,3
780,5904.665798395263,44.0,CHAMPAIGN,0080,536,74.88571428571429,82.97142857142856,12.181818181818182,3
781,5479.464087235935,43.0,CHAMPAIGN,0080,527,76.74285714285713,82.17142857142856,12.255813953488373,3
782,6977.8477486804495,320.0,CHAMPAIGN,1160,4128,64.9857142857143,71.24285714285715,12.9,3
783,6947.598313604986,324.0,CHAMPAIGN,1160,4054,65.34285714285714,70.1,12.512345679012345,3
784,6535.942718779609,335.0,CHAMPAIGN,1160,3752,70.2,74.11428571428571,11.2,3
785,6588.176218550146,331.0,CHAMPAIGN,1160,3765,69.67142857142858,73.82857142857142,11.374622356495468,3
786,6332.495274074279,333.0,CHAMPAIGN,1160,3772,69.87142857142858,73.3,11.327327327327327,3
787,5584.857212915998,317.0,CHAMPAIGN,1160,3974,68.95714285714286,73.0,12.53627760252366,3
788,6195.414331517144,314.0,CHAMPAIGN,1160,3985,67.2,69.62857142857142,12.69108280254777,3
789,4311.230026626324,15.0,CHAMPAIGN,1300,185,57.583333333333336,79.26666666666667,12.333333333333334,3
790,4351.567867826654,14.0,CHAMPAIGN,1300,184,72.76666666666667,85.43333333333334,13.142857142857142,3
791,4334.207325341103,14.0,CHAMPAIGN,1300,192,74.38333333333334,77.03333333333333,13.714285714285714,3
792,4318.726354953751,15.0,CHAMPAIGN,1300,185,79.23333333333333,81.8,12.333333333333334,3
793,4432.284804538343,16.0,CHAMPAIGN,1300,201,83.96666666666667,84.14999999999999,12.5625,3
794,4378.449178196645,16.0,CHAMPAIGN,1300,175,79.53333333333335,88.83333333333333,10.9375,3
795,4489.229861901926,14.0,CHAMPAIGN,1300,159,82.22,91.26,11.357142857142858,3
796,5864.742242561775,85.0,CHAMPAIGN,1370,1713,61.68333333333334,70.78333333333333,20.152941176470588,3
797,4991.630448762286,100.0,CHAMPAIGN,1370,1596,65.03333333333335,76.21666666666665,15.96,3
798,4912.789647527004,103.0,CHAMPAIGN,1370,1531,66.08333333333334,75.08333333333333,14.864077669902912,3
799,5071.634140527193,101.0,CHAMPAIGN,1370,1567,65.83333333333333,76.85000000000001,15.514851485148515,3
800,5087.960860842291,104.0,CHAMPAIGN,1370,1578,63.03333333333334,74.43333333333332,15.173076923076923,3
801,5086.3947589488835,106.0,CHAMPAIGN,1370,1539,65.75,73.43333333333334,14.518867924528301,3
802,5103.062299825734,108.0,CHAMPAIGN,1370,1588,65.7,72.80000000000001,14.703703703703704,3
803,4560.3222060682465,10.0,CHAMPAIGN,1420,98,73.3,93.3,9.8,3
804,4688.023584894475,10.0,CHAMPAIGN,1420,102,59.03333333333333,80.96666666666665,10.2,3
805,4742.219051102267,10.0,CHAMPAIGN,1420,103,66.43333333333334,70.10000000000001,10.3,3
806,5019.99143965622,10.0,CHAMPAIGN,1420,83,62.333333333333336,75.63333333333334,8.3,3
807,5191.249735178699,10.0,CHAMPAIGN,1420,85,58.0,78.65,8.5,3
808,5120.941483920087,9.0,CHAMPAIGN,1420,69,40.0,60.0,7.666666666666667,3
809,5259.296122412665,8.0,CHAMPAIGN,1420,85,36.4,63.6,10.625,3
810,5592.4126645150445,50.0,CHAMPAIGN,1690,795,84.13333333333333,89.63333333333333,15.9,3
811,5660.297982751693,54.0,CHAMPAIGN,1690,826,87.14999999999999,93.36666666666667,15.296296296296296,3
812,5389.26183953951,58.0,CHAMPAIGN,1690,872,88.33333333333333,92.16666666666667,15.03448275862069,3
813,5783.131718314128,56.0,CHAMPAIGN,1690,906,87.26666666666667,91.28333333333332,16.178571428571427,3
814,5895.288006694756,59.0,CHAMPAIGN,1690,912,88.66666666666667,93.01666666666667,15.457627118644067,3
815,5801.692548674146,58.0,CHAMPAIGN,1690,878,88.21666666666668,94.66666666666667,15.137931034482758,3
816,6029.24724352385,55.0,CHAMPAIGN,1690,915,90.10000000000001,95.65000000000002,16.636363636363637,3
817,6034.388997260043,16.0,CHAMPAIGN,1880,202,82.2,89.36666666666666,12.625,3
818,6147.786255631966,15.0,CHAMPAIGN,1880,204,82.46666666666665,89.25,13.6,3
819,5644.844092224117,15.0,CHAMPAIGN,1880,216,87.78333333333335,90.73333333333333,14.4,3
820,5954.478789998564,14.0,CHAMPAIGN,1880,204,89.21666666666665,94.81666666666666,14.571428571428571,3
821,5919.3150106528465,13.0,CHAMPAIGN,1880,194,86.61666666666667,93.06666666666666,14.923076923076923,3
822,5105.845888697669,11.0,CHAMPAIGN,1880,196,87.60000000000001,95.56666666666666,17.818181818181817,3
823,5188.990061132802,11.0,CHAMPAIGN,1880,208,88.38333333333333,96.06666666666666,18.90909090909091,3
824,5475.690119566313,12.0,CHAMPAIGN,1920,140,90.81666666666666,99.06666666666666,11.666666666666666,3
825,5590.44351415364,58.0,CHAMPAIGN,1930,786,50.3,37.8,13.551724137931034,3
826,5737.989095526045,58.0,CHAMPAIGN,1930,798,37.2,38.9,13.758620689655173,3
827,5629.254529546459,60.0,CHAMPAIGN,1930,787,46.9,37.5,13.116666666666667,3
828,5978.307965944092,60.0,CHAMPAIGN,1930,788,53.9,41.2,13.133333333333333,3
829,5960.856844111553,61.0,CHAMPAIGN,1930,772,35.1,28.5,12.655737704918034,3
830,6144.183003440452,63.0,CHAMPAIGN,1930,763,44.0,44.7,12.11111111111111,3
831,6146.265757954103,61.0,CHAMPAIGN,1930,744,29.2,27.0,12.19672131147541,3
832,5392.4713804574085,26.0,CHAMPAIGN,1970,265,85.38333333333333,94.05,10.192307692307692,3
833,5537.145577853578,25.0,CHAMPAIGN,1970,261,86.59999999999998,93.53333333333335,10.44,3
834,5776.480658005869,23.0,CHAMPAIGN,1970,251,92.68333333333334,92.38333333333334,10.91304347826087,3
835,5571.715315947273,25.0,CHAMPAIGN,1970,249,93.81666666666666,93.71666666666665,9.96,3
836,5511.9193240033965,26.0,CHAMPAIGN,1970,245,92.88333333333333,92.83333333333336,9.423076923076923,3
837,5599.049562305605,23.0,CHAMPAIGN,1970,250,91.8,94.38333333333334,10.869565217391305,3
838,5540.327391158178,12.0,CHAMPAIGN,2120,139,72.66666666666667,92.89999999999999,11.583333333333334,3
839,5970.280868061859,34.0,CHAMPAIGN,3050,483,68.9,68.9,14.205882352941176,3
840,5245.571652767898,32.0,CHAMPAIGN,3050,460,62.1,71.6,14.375,3
841,4999.231066262396,31.0,CHAMPAIGN,3050,448,60.0,70.5,14.451612903225806,3
842,5636.82845708043,32.0,CHAMPAIGN,3050,447,70.0,73.0,13.96875,3
843,5676.185141055994,33.0,CHAMPAIGN,3050,453,69.2,69.2,13.727272727272727,3
844,5618.367638741942,33.0,CHAMPAIGN,3050,498,64.4,65.3,15.090909090909092,3
845,5537.100453223921,34.0,CHAMPAIGN,3050,494,67.0,64.2,14.529411764705882,3
846,6303.627044847874,81.0,FORD,0050,1123,75.51428571428572,86.95714285714287,13.864197530864198,3
847,6322.455384521646,82.0,FORD,0050,1092,81.3142857142857,89.45714285714284,13.317073170731707,3
848,6142.456295906765,83.0,FORD,0050,1104,84.97142857142858,89.95714285714287,13.301204819277109,3
849,6165.472709111834,85.0,FORD,0050,1115,84.7,88.61428571428573,13.117647058823529,3
850,6513.925027989681,87.0,FORD,0050,1029,85.04285714285713,90.42857142857144,11.827586206896552,3
851,6631.317989522741,85.0,FORD,0050,1044,88.74285714285715,92.4,12.282352941176471,3
852,6439.142882888846,84.0,FORD,0050,1062,85.8142857142857,92.05714285714286,12.642857142857142,3
853,6939.197564498235,99.0,FORD,0100,1500,71.57142857142857,80.85714285714286,15.151515151515152,3
854,6835.730544764698,99.0,FORD,0100,1527,72.92857142857143,85.32857142857142,15.424242424242424,3
855,6795.133164740067,101.0,FORD,0100,1555,76.05714285714285,84.54285714285716,15.396039603960396,3
856,6850.386111213727,108.0,FORD,0100,1550,72.35714285714285,80.3,14.351851851851851,3
857,6181.553862945169,112.0,FORD,0100,1532,73.32857142857142,81.15714285714286,13.678571428571429,3
858,5366.572597412622,109.0,FORD,0100,1489,77.62857142857142,82.61428571428573,13.660550458715596,3
859,5847.414219045729,109.0,FORD,0100,1474,76.7,84.18571428571428,13.522935779816514,3
860,5190.865516893596,21.0,CHRISTIAN,0010,357,72.07142857142857,78.64285714285714,17.0,4
861,4983.4235378955555,21.0,CHRISTIAN,0010,359,74.12857142857142,86.88571428571429,17.095238095238095,4
862,5020.373085086223,21.0,CHRISTIAN,0010,351,72.34285714285713,76.48571428571428,16.714285714285715,4
863,4947.996922306998,23.0,CHRISTIAN,0010,371,83.6,83.54285714285716,16.130434782608695,4
864,5189.014270968417,25.0,CHRISTIAN,0010,349,82.7,79.15714285714286,13.96,4
865,5404.434710119591,22.0,CHRISTIAN,0010,339,83.17142857142856,79.34285714285714,15.409090909090908,4
866,5275.415638350281,20.0,CHRISTIAN,0010,321,70.82857142857142,70.42857142857142,16.05,4
867,5933.816333955287,162.0,CHRISTIAN,0030,3095,73.05714285714286,81.34285714285714,19.104938271604937,4
868,6019.794586379865,162.0,CHRISTIAN,0030,3067,74.22857142857143,85.01428571428572,18.932098765432098,4
869,6073.809632698502,156.0,CHRISTIAN,0030,3088,79.65714285714286,86.31428571428572,19.794871794871796,4
870,6283.591901633806,158.0,CHRISTIAN,0030,2957,78.89999999999999,85.65714285714286,18.71518987341772,4
871,6522.934665669836,150.0,CHRISTIAN,0030,2906,81.21428571428571,88.04285714285716,19.373333333333335,4
872,6611.6372836019245,147.0,CHRISTIAN,0030,2767,77.04285714285713,84.70000000000002,18.82312925170068,4
873,6636.087953558482,143.0,CHRISTIAN,0030,2768,79.28571428571429,83.67142857142856,19.356643356643357,4
874,5067.046196772566,26.0,CHRISTIAN,0040,386,63.98571428571428,73.24285714285715,14.846153846153847,4
875,5211.103045740786,23.0,CHRISTIAN,0040,365,62.471428571428575,76.34285714285714,15.869565217391305,4
876,5234.403911218495,21.0,CHRISTIAN,0040,361,67.47142857142856,78.54285714285716,17.19047619047619,4
877,5410.169364648604,23.0,CHRISTIAN,0040,342,79.0,75.71428571428571,14.869565217391305,4
878,5426.257635391141,20.0,CHRISTIAN,0040,322,75.68571428571428,79.0142857142857,16.1,4
879,5227.18907982666,24.0,CHRISTIAN,0040,279,67.4857142857143,75.65714285714286,11.625,4
880,5381.042953418775,24.0,CHRISTIAN,0040,292,71.88571428571429,78.85714285714286,12.166666666666666,4
881,6549.24597065053,97.0,CHRISTIAN,0080,1565,68.94285714285715,81.8,16.1340206185567,4
882,6771.512179192027,88.0,CHRISTIAN,0080,1547,68.60000000000001,83.2,17.579545454545453,4
883,6524.448418672226,86.0,CHRISTIAN,0080,1510,71.21428571428571,85.8,17.558139534883722,4
884,6573.694243711609,90.0,CHRISTIAN,0080,1492,74.2142857142857,85.72857142857141,16.57777777777778,4
885,6807.857288177571,92.0,CHRISTIAN,0080,1477,75.97142857142856,83.45714285714284,16.054347826086957,4
886,6955.013979345178,88.0,CHRISTIAN,0080,1444,74.92857142857143,80.91428571428571,16.40909090909091,4
887,6714.979625909014,85.0,CHRISTIAN,0080,1418,74.95714285714287,83.60000000000001,16.68235294117647,4
888,5509.221224978988,29.0,CHRISTIAN,0140,426,69.37142857142857,71.04285714285714,14.689655172413794,4
889,5790.430858281954,24.0,CHRISTIAN,0140,407,66.57142857142858,67.17142857142858,16.958333333333332,4
890,5026.067380092856,28.0,CHRISTIAN,0140,421,70.94285714285714,72.8142857142857,15.035714285714286,4
891,5008.1888843264205,18.0,CHRISTIAN,0140,416,73.22857142857143,66.8,23.11111111111111,4
892,4104.781542039901,18.0,CHRISTIAN,0140,412,68.45714285714287,66.07142857142857,22.88888888888889,4
893,4068.5643113268516,20.0,CHRISTIAN,0140,402,71.32857142857144,72.34285714285714,20.1,4
894,4726.368925624453,17.0,CHRISTIAN,0140,408,70.82857142857144,65.14285714285714,24.0,4
895,6110.707283039166,33.0,MONTGOMERY,0020,553,73.45714285714284,81.39999999999999,16.757575757575758,4
896,5973.330619450373,34.0,MONTGOMERY,0020,554,77.39999999999999,84.15714285714286,16.294117647058822,4
897,5944.185640515444,34.0,MONTGOMERY,0020,550,78.88571428571429,86.85714285714286,16.176470588235293,4
898,6160.9820394708795,35.0,MONTGOMERY,0020,537,79.82857142857144,87.91428571428573,15.342857142857143,4
899,6288.497688678447,35.0,MONTGOMERY,0020,543,81.42857142857143,81.42857142857143,15.514285714285714,4
900,6269.194283128162,35.0,MONTGOMERY,0020,558,78.3,81.38571428571427,15.942857142857143,4
901,6145.671369495364,34.0,MONTGOMERY,0020,514,79.31428571428572,83.05714285714286,15.117647058823529,4
902,8543.477539082198,111.0,MONTGOMERY,0030,2025,72.11428571428571,78.0,18.243243243243242,4
903,8543.784220186812,113.0,MONTGOMERY,0030,2030,71.2,80.52857142857142,17.964601769911503,4
904,8356.18222474891,115.0,MONTGOMERY,0030,2011,76.21428571428574,80.28571428571429,17.48695652173913,4
905,8705.237341517359,113.0,MONTGOMERY,0030,2027,77.67142857142858,79.81428571428572,17.938053097345133,4
906,8622.765506621687,115.0,MONTGOMERY,0030,1954,76.58571428571429,78.61428571428573,16.991304347826087,4
907,8602.757836374947,102.0,MONTGOMERY,0030,1918,71.2,77.04285714285713,18.80392156862745,4
908,8544.47552642299,102.0,MONTGOMERY,0030,1926,72.7,75.42857142857143,18.88235294117647,4
909,6773.877243234157,89.0,MONTGOMERY,0120,1478,72.12857142857145,80.25714285714287,16.60674157303371,4
910,6984.769766224014,88.0,MONTGOMERY,0120,1505,72.78571428571428,80.41428571428571,17.102272727272727,4
911,6962.347800202135,86.0,MONTGOMERY,0120,1415,75.55714285714285,78.44285714285715,16.453488372093023,4
912,7407.79900825507,87.0,MONTGOMERY,0120,1372,75.48571428571428,79.20000000000002,15.770114942528735,4
913,7588.260450942296,84.0,MONTGOMERY,0120,1365,76.8,80.78571428571429,16.25,4
914,7677.206749522075,83.0,MONTGOMERY,0120,1355,73.52857142857142,75.74285714285715,16.325301204819276,4
915,7715.585867543144,85.0,MONTGOMERY,0120,1416,73.2,78.64285714285714,16.658823529411766,4
916,6910.667317616406,48.0,MONTGOMERY,0220,747,78.14285714285714,84.55714285714285,15.5625,4
917,6967.348482168736,44.0,MONTGOMERY,0220,725,73.82857142857142,82.98571428571428,16.477272727272727,4
918,6985.171813814666,46.0,MONTGOMERY,0220,720,75.3142857142857,82.10000000000001,15.652173913043478,4
919,7346.754929297522,46.0,MONTGOMERY,0220,706,74.31428571428572,80.35714285714286,15.347826086956522,4
920,7220.870054717942,45.0,MONTGOMERY,0220,701,67.07142857142857,75.85714285714286,15.577777777777778,4
921,7158.825035622982,41.0,MONTGOMERY,0220,700,70.01428571428572,76.91428571428571,17.073170731707318,4
922,6610.442023014875,41.0,MONTGOMERY,0220,676,70.78571428571429,76.98571428571428,16.48780487804878,4
923,5843.9069937468485,91.0,CLARK,002C,1412,75.91428571428573,79.25714285714287,15.516483516483516,4
924,5665.334596672201,90.0,CLARK,002C,1432,78.18571428571428,82.50000000000001,15.911111111111111,4
925,5551.532855473438,93.0,CLARK,002C,1394,80.8142857142857,82.34285714285714,14.989247311827956,4
926,5761.179339957595,88.0,CLARK,002C,1408,80.6,83.5,16.0,4
927,5524.124042605232,92.0,CLARK,002C,1385,81.27142857142859,85.81428571428572,15.054347826086957,4
928,5109.2882487296965,93.0,CLARK,002C,1362,82.52857142857142,86.08571428571429,14.64516129032258,4
929,4898.426316017029,82.0,CLARK,002C,1385,78.68571428571428,87.21428571428571,16.890243902439025,4
930,4359.335693393848,7.0,CLARK,003C,393,75.3142857142857,83.24285714285715,56.142857142857146,4
931,4357.588501732405,8.0,CLARK,003C,396,69.21428571428571,84.71428571428574,49.5,4
932,4286.039182853262,16.0,CLARK,003C,412,79.82857142857142,85.95714285714287,25.75,4
933,4300.321164171517,15.0,CLARK,003C,388,74.68571428571428,82.04285714285713,25.866666666666667,4
934,4206.0291703394,15.0,CLARK,003C,396,78.02857142857144,86.45714285714287,26.4,4
935,4193.903923417021,17.0,CLARK,003C,375,71.45714285714287,86.65714285714286,22.058823529411764,4
936,3955.7810487430056,17.0,CLARK,003C,412,73.68571428571428,86.02857142857142,24.235294117647058,4
937,6098.383891410321,74.0,CLARK,004C,1210,78.77142857142856,80.0,16.35135135135135,4
938,5861.584375276958,72.0,CLARK,004C,1166,79.35714285714285,82.17142857142858,16.194444444444443,4
939,5487.6250821173635,72.0,CLARK,004C,1116,81.94285714285715,83.64285714285714,15.5,4
940,5773.617304307191,74.0,CLARK,004C,1111,81.67142857142858,85.61428571428571,15.013513513513514,4
941,5888.7302105187055,75.0,CLARK,004C,1013,80.29999999999998,83.15714285714286,13.506666666666666,4
942,6154.852523971913,71.0,CLARK,004C,1038,82.29999999999998,85.25714285714285,14.619718309859154,4
943,6050.687595349966,67.0,CLARK,004C,1009,81.7,87.41428571428571,15.059701492537313,4
944,6223.518589729366,180.0,COLES,0010,2902,79.01428571428572,84.34285714285716,16.122222222222224,4
945,6067.658116617922,189.0,COLES,0010,2859,77.51428571428572,85.15714285714286,15.126984126984127,4
946,6097.1146941443985,185.0,COLES,0010,2881,83.89999999999999,87.95714285714284,15.572972972972973,4
947,6026.003773524735,188.0,COLES,0010,2776,83.12857142857142,88.37142857142855,14.76595744680851,4
948,6046.840748852799,179.0,COLES,0010,2853,83.7,87.57142857142856,15.938547486033519,4
949,6033.264366089524,167.0,COLES,0010,2849,84.65714285714284,87.6285714285714,17.059880239520957,4
950,5919.690360311473,168.0,COLES,0010,2795,82.42857142857144,87.78571428571429,16.636904761904763,4
951,6533.816092990419,240.0,COLES,0020,3242,75.55714285714285,80.95714285714284,13.508333333333333,4
952,6339.896203857404,242.0,COLES,0020,3259,76.6857142857143,83.15714285714286,13.46694214876033,4
953,6122.086362200745,241.0,COLES,0020,3280,77.75714285714287,81.51428571428573,13.609958506224066,4
954,6378.419006044877,239.0,COLES,0020,3251,75.32857142857144,77.97142857142858,13.602510460251047,4
955,6023.715099706028,226.0,COLES,0020,3288,75.77142857142857,78.84285714285716,14.548672566371682,4
956,6074.0699274825965,220.0,COLES,0020,3446,76.05714285714285,79.84285714285716,15.663636363636364,4
957,5970.675681438834,213.0,COLES,0020,3439,76.3,81.54285714285713,16.145539906103288,4
958,5681.551436661624,32.0,COLES,0050,360,72.30000000000001,79.11428571428571,11.25,4
959,5597.762061497116,30.0,COLES,0050,326,78.65,90.73333333333333,10.866666666666667,4
960,5458.655163918893,31.0,COLES,0050,338,74.35714285714286,79.97142857142856,10.903225806451612,4
961,5812.399326617506,30.0,COLES,0050,316,72.9,81.84285714285713,10.533333333333333,4
962,5889.5331527656635,29.0,COLES,0050,299,73.61428571428573,79.41428571428573,10.310344827586206,4
963,5747.356101164123,23.0,COLES,0050,291,64.84285714285714,72.72857142857143,12.652173913043478,4
964,5915.680418885433,19.0,COLES,0050,302,69.27142857142857,71.32857142857144,15.894736842105264,4
965,5680.201874298202,58.0,CUMBERLAND,0030,827,71.44285714285715,82.91428571428571,14.258620689655173,4
966,5428.784676112561,56.0,CUMBERLAND,0030,822,71.11428571428571,84.24285714285715,14.678571428571429,4
967,5413.56111111111,55.0,CUMBERLAND,0030,797,77.65714285714286,86.95714285714284,14.49090909090909,4
968,5545.025899603586,56.0,CUMBERLAND,0030,801,81.10000000000001,89.07142857142856,14.303571428571429,4
969,5471.8206974730065,57.0,CUMBERLAND,0030,802,80.38571428571427,87.55714285714286,14.070175438596491,4
970,5445.700706405174,57.0,CUMBERLAND,0030,777,79.04285714285716,88.15714285714286,13.631578947368421,4
971,5384.623614291282,57.0,CUMBERLAND,0030,766,78.32857142857144,89.98571428571428,13.43859649122807,4
972,5989.065779122542,73.0,CUMBERLAND,0770,1052,75.28571428571429,83.04285714285716,14.41095890410959,4
973,6165.613594445762,71.0,CUMBERLAND,0770,1008,74.48571428571428,82.64285714285712,14.19718309859155,4
974,6034.84208199103,73.0,CUMBERLAND,0770,1001,76.87142857142855,86.54285714285716,13.712328767123287,4
975,6020.600790301675,72.0,CUMBERLAND,0770,997,78.28571428571429,83.81428571428572,13.847222222222221,4
976,6228.407367923934,69.0,CUMBERLAND,0770,937,81.98571428571428,86.07142857142858,13.579710144927537,4
977,6213.049442307722,69.0,CUMBERLAND,0770,994,75.74285714285715,85.0,14.405797101449275,4
978,6149.746107986088,68.0,CUMBERLAND,0770,1005,76.21428571428571,82.94285714285715,14.779411764705882,4
979,5894.260981559926,76.0,DOUGLAS,3010,994,79.48571428571428,85.04285714285716,13.078947368421053,4
980,5964.571139221538,78.0,DOUGLAS,3010,995,78.55714285714286,84.82857142857142,12.756410256410257,4
981,5810.333913618849,81.0,DOUGLAS,3010,1021,84.4,83.5142857142857,12.604938271604938,4
982,6101.943846461088,79.0,DOUGLAS,3010,1004,86.6857142857143,84.57142857142856,12.708860759493671,4
983,6188.213330379765,86.0,DOUGLAS,3010,1017,86.68571428571428,85.74285714285715,11.825581395348838,4
984,6410.706831136317,70.0,DOUGLAS,3010,997,86.71428571428571,90.22857142857143,14.242857142857142,4
985,6379.514007161817,74.0,DOUGLAS,3010,1009,87.62857142857142,89.60000000000001,13.635135135135135,4
986,6425.0563220709355,43.0,DOUGLAS,3020,669,81.85714285714286,88.54285714285713,15.55813953488372,4
987,6154.590114747188,47.0,DOUGLAS,3020,647,78.07142857142857,88.54285714285716,13.76595744680851,4
988,6318.787423409765,45.0,DOUGLAS,3020,633,84.32857142857142,90.37142857142858,14.066666666666666,4
989,6741.258959599261,44.0,DOUGLAS,3020,653,80.44285714285715,92.10000000000001,14.840909090909092,4
990,5970.2640424821675,38.0,DOUGLAS,3020,632,78.21428571428571,89.41428571428571,16.63157894736842,4
