,AdjSalMonth median,Teachers,Enrollment,Reading AVG,Math AVG,Students/Teacher,Region 1,Region 2,Region 3,Region 4,Region 5
2626,6738.191620432544,98.0,1220,79.02857142857144,85.82857142857144,12.448979591836734,0,0,1,0,0
2627,6685.456283297687,94.0,1168,79.84285714285716,87.57142857142857,12.425531914893616,0,0,1,0,0
2628,6788.56541553982,97.0,1154,81.35714285714286,86.32857142857141,11.896907216494846,0,0,1,0,0
2629,9279.180600907715,42.0,673,65.4,54.4,16.023809523809526,0,0,1,0,0
2630,9519.709622427741,38.0,643,57.0,50.3,16.92105263157895,0,0,1,0,0
2631,8806.98894258101,42.0,642,62.3,45.9,15.285714285714286,0,0,1,0,0
2632,9389.399623272695,42.0,664,62.2,48.1,15.80952380952381,0,0,1,0,0
2633,9531.818657079873,43.0,648,63.7,63.9,15.069767441860465,0,0,1,0,0
2634,9773.033274968251,41.0,636,61.3,70.0,15.512195121951219,0,0,1,0,0
2635,9617.42706772844,41.0,597,63.5,66.7,14.560975609756097,0,0,1,0,0
2636,7693.003990586652,28.0,439,49.5,44.3,15.678571428571429,0,0,1,0,0
2637,7372.547176787739,28.0,435,43.2,48.4,15.535714285714286,0,0,1,0,0
2638,7952.265293222158,27.0,423,52.7,50.0,15.666666666666666,0,0,1,0,0
2639,7478.885893983383,26.0,424,53.9,43.1,16.307692307692307,0,0,1,0,0
2640,7331.019132050684,27.0,390,52.4,51.2,14.444444444444445,0,0,1,0,0
2641,9040.006818058664,23.0,404,59.6,48.9,17.565217391304348,0,0,1,0,0
2642,8858.290825932543,27.0,401,56.8,47.7,14.851851851851851,0,0,1,0,0
2643,5065.567996930415,6.0,56,58.3,33.3,9.333333333333334,0,0,1,0,0
2644,4704.701334407176,7.0,55,44.4,33.3,7.857142857142857,0,0,1,0,0
2645,5431.800025385639,7.0,46,42.9,35.7,6.571428571428571,0,0,1,0,0
2646,6869.308038325768,29.0,570,60.85,71.06666666666665,19.655172413793103,0,0,1,0,0
2647,6933.489654967987,30.0,525,64.71666666666665,77.98333333333333,17.5,0,0,1,0,0
2648,6972.182853262586,28.0,513,68.93333333333332,80.63333333333333,18.321428571428573,0,0,1,0,0
2649,7128.085269225122,29.0,492,71.61666666666666,77.61666666666667,16.96551724137931,0,0,1,0,0
2650,6422.755889062719,33.0,478,72.53333333333335,74.46666666666667,14.484848484848484,0,0,1,0,0
2651,6629.4050685138845,30.0,522,69.33333333333333,79.08333333333333,17.4,0,0,1,0,0
2652,5852.607952999655,32.0,462,72.16666666666667,77.21666666666668,14.4375,0,0,1,0,0
2653,7623.439213985544,75.0,1100,79.38571428571429,88.05714285714285,14.666666666666666,0,0,1,0,0
2654,7728.426265084447,73.0,1098,80.97142857142856,87.3,15.04109589041096,0,0,1,0,0
2655,7503.141908281219,73.0,1070,77.55714285714285,88.64285714285714,14.657534246575343,0,0,1,0,0
2656,7721.6241788740335,73.0,1071,82.39999999999999,88.55714285714285,14.67123287671233,0,0,1,0,0
2657,7495.93317210231,72.0,1082,82.44285714285715,91.15714285714286,15.027777777777779,0,0,1,0,0
2658,7486.240415942022,69.0,1042,81.34285714285716,88.78571428571429,15.101449275362318,0,0,1,0,0
2659,7158.412107589027,64.0,1066,81.14285714285712,89.91428571428571,16.65625,0,0,1,0,0
2660,5762.295859690705,50.0,628,70.02857142857142,78.91428571428571,12.56,0,0,1,0,0
2661,5821.770331989566,51.0,678,70.45714285714286,80.77142857142857,13.294117647058824,0,0,1,0,0
2662,5916.978672304339,48.0,631,75.75714285714287,83.14285714285714,13.145833333333334,0,0,1,0,0
2663,5948.974810183935,47.0,612,79.34285714285714,85.2857142857143,13.02127659574468,0,0,1,0,0
2664,5832.2948411610605,47.0,601,80.24285714285715,88.0142857142857,12.787234042553191,0,0,1,0,0
2665,6253.731879049872,41.0,613,77.81428571428572,82.25714285714285,14.951219512195122,0,0,1,0,0
2666,6166.270605577983,39.0,597,75.84285714285714,81.11428571428571,15.307692307692308,0,0,1,0,0
2667,6218.526989409985,41.0,517,78.25714285714287,78.74285714285713,12.609756097560975,0,0,1,0,0
2668,5724.813944220484,42.0,520,77.11428571428571,76.32857142857142,12.380952380952381,0,0,1,0,0
2669,5451.56322089571,43.0,472,76.01428571428572,84.99999999999999,10.976744186046512,0,0,1,0,0
2670,5834.526275241582,43.0,462,80.94285714285715,84.24285714285713,10.744186046511627,0,0,1,0,0
2671,5786.9194798641975,41.0,438,80.87142857142858,83.01428571428572,10.682926829268293,0,0,1,0,0
2672,6006.1743777897855,40.0,445,81.7,83.55714285714285,11.125,0,0,1,0,0
2673,6191.234920845007,38.0,439,83.04285714285713,84.27142857142857,11.552631578947368,0,0,1,0,0
2674,5455.935232812237,34.0,423,84.10000000000001,92.35714285714288,12.441176470588236,0,0,1,0,0
2675,5365.434552275183,36.0,414,80.50000000000001,93.8,11.5,0,0,1,0,0
2676,5322.114520134546,34.0,419,82.34285714285714,91.32857142857142,12.323529411764707,0,0,1,0,0
2677,5282.412020573734,37.0,431,87.77142857142859,94.21428571428571,11.64864864864865,0,0,1,0,0
2678,5409.113645288673,38.0,385,88.71428571428574,92.52857142857144,10.131578947368421,0,0,1,0,0
2679,5710.926595072569,36.0,387,85.11428571428573,88.27142857142857,10.75,0,0,1,0,0
2680,5944.964953830543,32.0,393,88.02857142857144,95.02857142857142,12.28125,0,0,1,0,0
2681,5441.88269214994,43.0,529,73.94285714285715,82.07142857142857,12.30232558139535,0,0,1,0,0
2682,5527.312258582984,44.0,515,74.84285714285714,83.32857142857142,11.704545454545455,0,0,1,0,0
2683,5276.357437559218,47.0,531,74.68571428571428,87.05714285714285,11.297872340425531,0,0,1,0,0
2684,5616.164955756683,48.0,516,82.0,84.71428571428571,10.75,0,0,1,0,0
2685,5549.714568032847,46.0,427,77.47142857142856,87.52857142857142,9.282608695652174,0,0,1,0,0
2686,5455.314689564668,45.0,462,76.8,87.58571428571429,10.266666666666667,0,0,1,0,0
2687,5422.032704269885,42.0,537,79.77142857142857,82.89999999999999,12.785714285714286,0,0,1,0,0
2688,7642.153620205076,159.0,2808,82.85714285714286,87.88571428571427,17.660377358490567,0,0,1,0,0
2689,7364.043050582299,161.0,2788,82.9,88.85714285714286,17.316770186335404,0,0,1,0,0
2690,6254.630762996651,160.0,2754,85.57142857142857,89.41428571428573,17.2125,0,0,1,0,0
2691,6552.240159796915,160.0,2714,83.71428571428571,88.18571428571428,16.9625,0,0,1,0,0
2692,6099.821120288711,162.0,2703,85.7,88.85714285714286,16.685185185185187,0,0,1,0,0
2693,5862.263464185545,141.0,2678,82.45714285714284,88.24285714285715,18.99290780141844,0,0,1,0,0
2694,5785.403428142854,155.0,2646,85.21428571428571,87.05714285714284,17.070967741935483,0,0,1,0,0
2695,6305.155361909564,103.0,1841,67.00000000000001,76.67142857142856,17.87378640776699,0,0,1,0,0
2696,6112.285069493848,102.0,1803,66.12857142857142,76.61428571428571,17.676470588235293,0,0,1,0,0
2697,6215.0356422367495,100.0,1785,67.67142857142856,73.05714285714285,17.85,0,0,1,0,0
2698,6259.604207859129,100.0,1723,68.54285714285714,71.9857142857143,17.23,0,0,1,0,0
2699,6325.7562945015925,105.0,1680,67.94285714285715,75.31428571428572,16.0,0,0,1,0,0
2700,5946.407620154721,99.0,1672,67.37142857142857,74.78571428571429,16.88888888888889,0,0,1,0,0
2701,5905.901046507695,109.0,1788,67.91428571428573,75.02857142857144,16.40366972477064,0,0,1,0,0
2702,6634.266975205917,42.0,691,72.8142857142857,77.15714285714286,16.452380952380953,0,0,1,0,0
2703,6774.172465780044,38.0,699,73.72857142857143,82.01428571428572,18.394736842105264,0,0,1,0,0
2704,6979.361103894258,34.0,686,76.55714285714285,84.28571428571429,20.176470588235293,0,0,1,0,0
2705,7402.275631744047,34.0,682,80.32857142857142,82.91428571428571,20.058823529411764,0,0,1,0,0
2706,7470.788436039079,34.0,660,76.9,84.99999999999999,19.41176470588235,0,0,1,0,0
2707,7378.739770202627,35.0,660,81.17142857142858,87.71428571428571,18.857142857142858,0,0,1,0,0
2708,6741.249228200208,34.0,684,75.39999999999999,83.44285714285715,20.11764705882353,0,0,1,0,0
2709,4547.4198201378385,18.0,235,78.76666666666667,85.28333333333333,13.055555555555555,0,0,1,0,0
2710,4708.281670750666,18.0,241,74.05,89.61666666666667,13.38888888888889,0,0,1,0,0
2711,4681.752877266123,17.0,263,80.98333333333333,91.60000000000001,15.470588235294118,0,0,1,0,0
2712,4590.32852932215,20.0,241,77.85000000000001,89.56666666666666,12.05,0,0,1,0,0
2713,4189.525839513522,20.0,230,78.89999999999999,87.65000000000002,11.5,0,0,1,0,0
2714,4722.226029055397,18.0,228,81.65,89.25,12.666666666666666,0,0,1,0,0
2715,4864.865174802756,17.0,216,87.2,90.35000000000001,12.705882352941176,0,0,1,0,0
2716,7093.358892267608,70.0,904,79.34285714285714,85.89999999999999,12.914285714285715,0,0,1,0,0
2717,6575.6814577240275,67.0,880,76.7,86.92857142857144,13.134328358208956,0,0,1,0,0
2718,6503.917243620112,66.0,878,73.49999999999999,81.84285714285716,13.303030303030303,0,0,1,0,0
2719,6768.921324063154,68.0,879,75.78571428571429,82.78571428571429,12.926470588235293,0,0,1,0,0
2720,6611.620679628528,67.0,855,81.39999999999999,85.25714285714285,12.761194029850746,0,0,1,0,0
